name,url,image
California State University Long Beach,https://www.bachelorsportal.com/universities/12888/california-state-university-long-beach.html,"https://storage-prtl-co.imgix.net/endor/organisations/12888/images/1757093943_csulb_seal.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
California State University Los Angeles,https://www.bachelorsportal.com/universities/16704/california-state-university-los-angeles.html,
California State University Monterey Bay,https://www.bachelorsportal.com/universities/16555/california-state-university-monterey-bay.html,
California State University Northridge,https://www.bachelorsportal.com/universities/14023/california-state-university-northridge.html,
California State University Sacramento,https://www.bachelorsportal.com/universities/17260/california-state-university-sacramento.html,
California State University San Bernardino,https://www.bachelorsportal.com/universities/15040/california-state-university-san-bernardino.html,
California State University San Marcos,https://www.bachelorsportal.com/universities/15182/california-state-university-san-marcos.html,
California State University Stanislaus,https://www.bachelorsportal.com/universities/17133/california-state-university-stanislaus.html,
"California State University, Bakersfield",https://www.bachelorsportal.com/universities/12864/california-state-university-bakersfield.html,
"California State University, Dominguez Hills",https://www.bachelorsportal.com/universities/19496/california-state-university-dominguez-hills.html,"https://storage-prtl-co.imgix.net/mp/5de0e7d65cac.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
"California State University, Fresno",https://www.bachelorsportal.com/universities/16583/california-state-university-fresno.html,
Calvin University,https://www.bachelorsportal.com/universities/15123/calvin-university.html,
Cambrian College,https://www.bachelorsportal.com/universities/20894/cambrian-college.html,"https://storage-prtl-co.imgix.net/endor/organisations/20894/images/1716933032_untitled-design.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
Cambridge College,https://www.bachelorsportal.com/universities/16934/cambridge-college.html,
Cambridge School of Visual & Performing Arts,https://www.bachelorsportal.com/universities/12723/cambridge-school-of-visual-performing-arts.html,
Cameron University,https://www.bachelorsportal.com/universities/17530/cameron-university.html,
Camosun College,https://www.bachelorsportal.com/universities/22197/camosun-college.html,
Campbell University,https://www.bachelorsportal.com/universities/17425/campbell-university.html,
Canadian University of Dubai,https://www.bachelorsportal.com/universities/12795/canadian-university-of-dubai.html,
Canadore College,https://www.bachelorsportal.com/universities/20842/canadore-college.html,"https://storage-prtl-co.imgix.net/endor/organisations/20842/images/1752255689_square-logo-800x800-colour.jpg?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
Canary Islands Business School,https://www.bachelorsportal.com/universities/21195/canary-islands-business-school.html,
Canisius College,https://www.bachelorsportal.com/universities/16963/canisius-college.html,
Cankaya University,https://www.bachelorsportal.com/universities/1919/cankaya-university.html,
Canterbury Christ Church University,https://www.bachelorsportal.com/universities/448/canterbury-christ-church-university.html,
Cape Breton University,https://www.bachelorsportal.com/universities/17144/cape-breton-university.html,"https://storage-prtl-co.imgix.net/endor/organisations/17144/images/1694633398_cbu_logo_short_orange.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
Cape Peninsula University of Technology,https://www.bachelorsportal.com/universities/17252/cape-peninsula-university-of-technology.html,
Capilano University,https://www.bachelorsportal.com/universities/18281/capilano-university.html,
Capital Medical University,https://www.bachelorsportal.com/universities/13030/capital-medical-university.html,
Capital Normal University,https://www.bachelorsportal.com/universities/13957/capital-normal-university.html,
Capital University,https://www.bachelorsportal.com/universities/15836/capital-university.html,
Cardiff Metropolitan University,https://www.bachelorsportal.com/universities/10852/cardiff-metropolitan-university.html,
Cardiff University,https://www.bachelorsportal.com/universities/148/cardiff-university.html,"https://storage-prtl-co.imgix.net/endor/organisations/148/images/1681300377_cardiff-university-large-logo.jpg?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
Carinthia University of Applied Sciences,https://www.bachelorsportal.com/universities/407/carinthia-university-of-applied-sciences.html,
Caritas Institute of Higher Education,https://www.bachelorsportal.com/universities/22100/caritas-institute-of-higher-education.html,
Carleton College,https://www.bachelorsportal.com/universities/14256/carleton-college.html,
Carleton University,https://www.bachelorsportal.com/universities/11922/carleton-university.html,
Carlos Albizu University,https://www.bachelorsportal.com/universities/22061/carlos-albizu-university.html,
Carlow College,https://www.bachelorsportal.com/universities/20425/carlow-college.html,
Carson-Newman University,https://www.bachelorsportal.com/universities/18045/carson-newman-university.html,
Cascadia Community College,https://www.bachelorsportal.com/universities/19646/cascadia-community-college.html,
Case Western Reserve University,https://www.bachelorsportal.com/universities/11551/case-western-reserve-university.html,
CASS Europe,https://www.bachelorsportal.com/universities/19875/cass-europe.html,
Catholic University of America,https://www.bachelorsportal.com/universities/14724/catholic-university-of-america.html,
Catholic University of Portugal,https://www.bachelorsportal.com/universities/489/catholic-university-of-portugal.html,
CBS International Business School,https://www.bachelorsportal.com/universities/1062/cbs-international-business-school.html,"https://storage-prtl-co.imgix.net/endor/organisations/1062/images/1631101077_profilbild_social-media.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
CCT College Dublin,https://www.bachelorsportal.com/universities/20895/cct-college-dublin.html,
CDI College,https://www.bachelorsportal.com/universities/15578/cdi-college.html,
Cedar Crest College,https://www.bachelorsportal.com/universities/17990/cedar-crest-college.html,
Cedarville University,https://www.bachelorsportal.com/universities/17916/cedarville-university.html,
Centennial College,https://www.bachelorsportal.com/universities/17213/centennial-college.html,"https://storage-prtl-co.imgix.net/mp/5de0e76567ef.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
Central College (Iowa),https://www.bachelorsportal.com/universities/17477/central-college.html,
Central Connecticut State University,https://www.bachelorsportal.com/universities/15270/central-connecticut-state-university.html,
Central European University (CEU),https://www.bachelorsportal.com/universities/79/central-european-university.html,"https://storage-prtl-co.imgix.net/mp/5de0e8c7a0c4.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
Central Michigan University,https://www.bachelorsportal.com/universities/14831/central-michigan-university.html,
"Central University of Technology, Free State",https://www.bachelorsportal.com/universities/24007/central-university-of-technology-free-state.html,
Central Washington University,https://www.bachelorsportal.com/universities/17155/central-washington-university.html,
Centrale Nantes,https://www.bachelorsportal.com/universities/320/centrale-nantes.html,
CentraleSupélec,https://www.bachelorsportal.com/universities/20300/centralesuplec.html,
Centre College,https://www.bachelorsportal.com/universities/17382/centre-college.html,
Centria University of Applied Sciences,https://www.bachelorsportal.com/universities/866/centria-university-of-applied-sciences.html,"https://storage-prtl-co.imgix.net/endor/organisations/866/images/1725443605_output-onlinepngtools.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
"CETT Barcelona School of Tourism, Hospitality and Gastronomy - Universitat de Barcelona",https://www.bachelorsportal.com/universities/10355/cett-barcelona-school-of-tourism-hospitality-and-gastronomy-universitat-de-barcelona.html,
CEU Universities,https://www.bachelorsportal.com/universities/837/ceu-universities.html,"https://storage-prtl-co.imgix.net/endor/organisations/837/images/1761126266_ceu-square-logo.png?fit=fill&fill=solid&fill-color=00FFFFFF&w=48&h=48&auto=format,compress"
"CEVRO Institute, Prague",https://www.bachelorsportal.com/universities/20048/cevro-institute-prague.html,
Chadron State College,https://www.bachelorsportal.com/universities/15564/chadron-state-college.html,
Champlain College,https://www.bachelorsportal.com/universities/11533/champlain-college.html,
Chang Gung University of Science and Technology,https://www.bachelorsportal.com/universities/21356/chang-gung-university-of-science-and-technology.html,
Chang'an University,https://www.bachelorsportal.com/universities/14550/changan-university.html,
Chaoyang University of Technology,https://www.bachelorsportal.com/universities/14066/chaoyang-university-of-technology.html,
Chapman University,https://www.bachelorsportal.com/universities/15001/chapman-university.html,
Charité - Universitätsmedizin Berlin,https://www.bachelorsportal.com/universities/131/charit-universittsmedizin-berlin.html,
Charles Darwin University,https://www.bachelorsportal.com/universities/10703/charles-darwin-university.html,
